ab_id,batter_id,event,g_id,inning,o,p_score,p_throws,pitcher_id,stand,top
2017133782,425783,Pop Out,201701748,9,2,2,R,571704,L,FALSE
2017135600,425783,Grounded Into DP,201701773,1,2,0,R,434378,L,FALSE
2017135618,425783,Strikeout,201701773,3,3,1,R,434378,L,FALSE
2017135633,425783,Strikeout,201701773,5,2,1,R,434378,L,FALSE
2017135651,425783,Groundout,201701773,7,3,3,L,621385,L,FALSE
2017135663,425783,Single,201701773,8,3,3,R,599683,L,FALSE
2017136748,425783,Lineout,201701788,1,2,1,R,434671,L,FALSE
2017136767,425783,Flyout,201701788,3,1,4,R,434671,L,FALSE
2017136779,425783,Double Play,201701788,4,3,4,L,518445,L,FALSE
2017136799,425783,Groundout,201701788,6,1,4,L,621385,L,FALSE
2017136812,425783,Flyout,201701788,7,2,4,R,572403,L,FALSE
2017136825,425783,Walk,201701788,8,2,4,R,594815,L,FALSE
2017137517,425783,Single,201701798,1,1,1,R,625643,L,FALSE
2017137538,425783,Walk,201701798,3,1,4,R,625643,L,FALSE
2017137558,425783,Walk,201701798,5,1,5,R,625643,L,FALSE
2017137570,425783,Flyout,201701798,6,2,5,R,460059,L,FALSE
2017137588,425783,Strikeout,201701798,8,1,7,R,592229,L,FALSE
2017138396,425783,Sac Bunt,201701809,1,1,1,R,448306,L,FALSE
2017138412,425783,Single,201701809,3,2,1,R,448306,L,FALSE
2017138427,425783,Double Play,201701809,5,3,1,R,448306,L,FALSE
2017138447,425783,Strikeout,201701809,7,3,3,R,500872,L,FALSE
2017139539,425783,Single,201701824,1,1,5,L,502706,L,FALSE
2017139555,425783,Single,201701824,3,0,5,L,502706,L,FALSE
2017139567,425783,Single,201701824,4,0,5,R,592229,L,FALSE
2017139580,425783,Groundout,201701824,5,1,6,R,571476,L,FALSE
2017139593,425783,Home Run,201701824,6,2,6,R,571476,L,FALSE
2017139612,425783,Strikeout,201701824,8,1,7,R,502593,L,FALSE
2017140757,425783,Grounded Into DP,201701839,9,2,3,R,573668,L,FALSE
2017142306,425783,Single,201701860,1,0,0,L,572140,L,TRUE
2017142324,425783,Double,201701860,3,1,1,L,572140,L,TRUE
2017142340,425783,Strikeout,201701860,5,1,1,L,572140,L,TRUE
2017142357,425783,Strikeout,201701860,7,3,2,R,445926,L,TRUE
2017143390,425783,Strikeout,201701874,1,2,0,R,445060,L,TRUE
2017143411,425783,Single,201701874,3,1,1,R,445060,L,TRUE
2017143431,425783,Single,201701874,5,1,3,R,445060,L,TRUE
2017143451,425783,Strikeout,201701874,7,2,7,R,592135,L,TRUE
2017143473,425783,Groundout,201701874,9,3,10,L,501625,L,TRUE
2017144557,425783,Strikeout,201701889,1,2,0,L,571760,L,TRUE
2017144574,425783,Groundout,201701889,3,2,0,L,571760,L,TRUE
2017144593,425783,Single,201701889,5,2,3,L,571760,L,TRUE
2017144610,425783,Groundout,201701889,7,2,4,R,433589,L,TRUE
2017144626,425783,Single,201701889,9,3,4,R,502032,L,TRUE
2017145510,425783,Double Play,201701901,1,2,0,R,644428,L,TRUE
2017145527,425783,Hit By Pitch,201701901,3,2,0,R,644428,L,TRUE
2017145544,425783,Groundout,201701901,5,3,0,R,644428,L,TRUE
2017145564,425783,Double,201701901,8,2,0,R,502032,L,TRUE
2017146796,425783,Strikeout,201701918,1,1,0,R,608665,L,TRUE
2017146812,425783,Strikeout,201701918,3,2,0,R,608665,L,TRUE
2017146832,425783,Flyout,201701918,6,1,1,R,608665,L,TRUE
2017146849,425783,Groundout,201701918,8,1,3,R,501822,L,TRUE
2017147895,425783,Forceout,201701933,1,1,0,L,640455,L,TRUE
2017147909,425783,Groundout,201701933,2,3,1,L,640455,L,TRUE
2017147931,425783,Single,201701933,5,1,3,L,640455,L,TRUE
2017147953,425783,Single,201701933,7,1,8,R,433586,L,TRUE
2017147969,425783,Flyout,201701933,9,2,8,R,521230,L,TRUE
2017149109,425783,Strikeout,201701949,1,2,0,R,605194,L,TRUE
2017149128,425783,Strikeout,201701949,3,2,3,R,605194,L,TRUE
2017149148,425783,Home Run,201701949,5,2,3,R,605194,L,TRUE
2017149169,425783,Groundout,201701949,8,1,4,R,501822,L,TRUE
2017150812,425783,Strikeout,201701972,1,1,0,R,571666,L,TRUE
2017150828,425783,Single,201701972,3,0,0,R,571666,L,TRUE
2017150844,425783,Single,201701972,4,1,2,R,571666,L,TRUE
2017150857,425783,Home Run,201701972,5,2,2,R,642564,L,TRUE
2017150874,425783,Grounded Into DP,201701972,7,3,2,R,502381,L,TRUE
2017150891,425783,Strikeout,201701972,9,3,2,R,605204,L,TRUE
2017152112,425783,Strikeout,201701989,1,1,0,L,572971,L,TRUE
2017152132,425783,Strikeout,201701989,4,1,1,L,572971,L,TRUE
2017152141,425783,Groundout,201701989,4,3,1,L,572971,L,TRUE
2017152160,425783,Flyout,201701989,7,1,1,R,605397,L,TRUE
2017152176,425783,Double,201701989,9,0,1,L,434538,L,TRUE
2017152731,425783,Single,201701997,1,0,0,R,543521,L,TRUE
2017152747,425783,Pop Out,201701997,3,1,1,R,543521,L,TRUE
2017152764,425783,Strikeout,201701997,5,1,2,R,543521,L,TRUE
2017152780,425783,Flyout,201701997,7,3,2,R,606965,L,TRUE
2017152964,425783,Walk,201702000,1,0,2,L,572140,L,FALSE
2017152976,425783,Field Error,201702000,2,1,2,L,572140,L,FALSE
2017152989,425783,Groundout,201702000,3,3,2,R,477569,L,FALSE
2017153015,425783,Home Run,201702000,6,0,4,R,641871,L,FALSE
2017153031,425783,Groundout,201702000,7,3,7,R,598287,L,FALSE
2017154107,425783,Double,201702015,1,0,0,R,445060,L,FALSE
2017154122,425783,Groundout,201702015,3,2,0,R,445060,L,FALSE
2017154140,425783,Flyout,201702015,5,1,1,R,445060,L,FALSE
2017154159,425783,Strikeout,201702015,7,1,2,R,445926,L,FALSE
2017154177,425783,Strikeout,201702015,9,2,4,R,433589,L,FALSE
2017155469,425783,Lineout,201702032,4,3,2,R,502028,L,FALSE
2017155490,425783,Strikeout,201702032,6,2,3,R,641871,L,FALSE
2017157606,425783,Single,201702059,8,1,2,R,462382,L,TRUE
2017159727,425783,Strikeout,201702087,1,2,0,L,627894,L,TRUE
2017159745,425783,Flyout,201702087,3,2,2,L,627894,L,TRUE
2017159760,425783,Strikeout,201702087,4,3,4,L,627894,L,TRUE
2017159778,425783,Double,201702087,6,0,4,R,605538,L,TRUE
2017159796,425783,Lineout,201702087,8,1,5,R,595465,L,TRUE
2017159880,425783,Groundout,201702088,8,3,5,R,542432,L,TRUE
2017161411,425783,Strikeout,201702109,1,2,0,R,547888,L,FALSE
2017161432,425783,Lineout,201702109,3,2,5,R,547888,L,FALSE
2017161450,425783,Double,201702109,5,0,5,R,547888,L,FALSE
2017161466,425783,Single,201702109,7,0,5,L,592761,L,FALSE
2017161478,425783,Groundout,201702109,8,1,5,R,571951,L,FALSE
2017162658,425783,Flyout,201702125,1,2,0,R,622663,L,FALSE
2017162676,425783,Strikeout,201702125,3,3,0,R,622663,L,FALSE
2017162695,425783,Pop Out,201702125,6,1,0,R,622663,L,FALSE
2017162713,425783,Groundout,201702125,8,3,1,R,502085,L,FALSE
2017163829,425783,Field Error,201702140,1,1,1,L,656756,L,FALSE
2017163849,425783,Groundout,201702140,3,1,3,L,656756,L,FALSE
2017163867,425783,Strikeout,201702140,4,3,9,R,643338,L,FALSE
2017163886,425783,Strikeout,201702140,6,2,12,R,643338,L,FALSE
2017163903,425783,Double,201702140,8,1,13,R,476454,L,FALSE
2017164799,425783,Single,201702153,1,1,0,L,664641,L,FALSE
2017164813,425783,Double,201702153,2,1,1,L,664641,L,FALSE
2017164830,425783,Groundout,201702153,4,2,3,R,621058,L,FALSE
2017164851,425783,Strikeout,201702153,7,2,3,R,621058,L,FALSE
2017165951,425783,Groundout,201702168,1,2,0,L,594835,L,FALSE
2017165975,425783,Single,201702168,3,1,7,L,594835,L,FALSE
2017165992,425783,Single,201702168,5,0,8,L,594835,L,FALSE
2017166013,425783,Flyout,201702168,7,2,10,R,656186,L,FALSE
2017166030,425783,Groundout,201702168,9,3,10,R,596271,L,FALSE
2017167099,425783,Double,201702183,1,1,0,R,502190,L,FALSE
2017167115,425783,Strikeout - DP,201702183,3,2,0,R,502190,L,FALSE
2017167141,425783,Groundout,201702183,6,1,3,R,502190,L,FALSE
2017167161,425783,Walk,201702183,8,0,8,L,519240,L,FALSE
2017167944,425783,Groundout,201702194,1,2,0,R,433587,L,FALSE
2017167964,425783,Strikeout,201702194,3,3,2,R,433587,L,FALSE
2017167996,425783,Flyout,201702194,6,2,9,L,452027,L,FALSE
2017169112,425783,Groundout,201702209,1,2,0,R,502032,L,TRUE
2017169132,425783,Groundout,201702209,4,1,0,L,501625,L,TRUE
2017169149,425783,Home Run,201702209,6,0,2,R,445926,L,TRUE
2017169170,425783,Walk,201702209,8,0,7,R,592135,L,TRUE
2017170211,425783,Flyout,201702224,1,2,0,R,592170,L,TRUE
2017170234,425783,Groundout,201702224,4,2,1,R,592170,L,TRUE
2017170249,425783,Lineout,201702224,6,2,1,R,592170,L,TRUE
2017170270,425783,Strikeout,201702224,9,1,2,R,433589,L,TRUE
2017171295,425783,Strikeout,201702239,1,1,0,R,572070,L,TRUE
2017171310,425783,Strikeout,201702239,3,1,0,R,572070,L,TRUE
2017171334,425783,Strikeout,201702239,6,1,1,R,502028,L,TRUE
2017171349,425783,Single,201702239,8,0,1,R,445926,L,TRUE
2017172971,425783,Double Play,201702261,1,2,0,R,502190,L,TRUE
2017172988,425783,Groundout,201702261,3,3,0,R,502190,L,TRUE
2017173008,425783,Strikeout,201702261,6,2,1,R,502190,L,TRUE
2017173025,425783,Sac Fly,201702261,8,1,1,R,543883,L,TRUE
2017174117,425783,Flyout,201702276,1,2,0,R,433587,L,TRUE
2017174138,425783,Single,201702276,4,0,1,R,433587,L,TRUE
2017174151,425783,Groundout,201702276,5,1,2,L,452027,L,TRUE
2017174164,425783,Sac Fly,201702276,6,2,2,R,596271,L,TRUE
2017174191,425783,Single,201702276,9,0,6,R,621242,L,TRUE
2017174951,425783,Single,201702287,1,1,0,L,572020,L,TRUE
2017174963,425783,Strikeout,201702287,2,3,0,L,572020,L,TRUE
2017174983,425783,Groundout,201702287,5,2,0,R,656186,L,TRUE
2017174999,425783,Home Run,201702287,7,2,0,R,641941,L,TRUE
2017176034,425783,Groundout,201702302,1,1,0,R,608665,L,TRUE
2017176051,425783,Home Run,201702302,3,2,2,R,608665,L,TRUE
2017176069,425783,Strikeout,201702302,5,3,3,R,608665,L,TRUE
2017176085,425783,Forceout,201702302,7,2,4,R,608665,L,TRUE
2017176103,425783,Strikeout,201702302,9,3,4,R,595014,L,TRUE
2017177229,425783,Single,201702317,8,2,1,R,501822,L,TRUE
2017178280,425783,Groundout,201702332,1,2,0,R,605194,L,TRUE
2017178299,425783,Flyout,201702332,3,3,0,R,605194,L,TRUE
2017178322,425783,Grounded Into DP,201702332,6,3,5,R,501563,L,TRUE
2017178715,425783,Flyout,201702338,1,1,0,R,543521,L,FALSE
2017178728,425783,Groundout,201702338,2,3,0,R,543521,L,FALSE
2017178752,425783,Lineout,201702338,4,2,8,R,543521,L,FALSE
2017178769,425783,Strikeout,201702338,6,2,9,R,624586,L,FALSE
2017179772,425783,Walk,201702352,1,0,4,L,572971,L,FALSE
2017179789,425783,Groundout,201702352,3,2,4,L,572971,L,FALSE
2017179823,425783,Single,201702352,6,0,14,L,572971,L,FALSE
2017180917,425783,Strikeout,201702367,1,1,2,R,434378,L,FALSE
2017180933,425783,Strikeout,201702367,3,2,2,R,434378,L,FALSE
2017180951,425783,Strikeout,201702367,5,2,4,R,434378,L,FALSE
2017180979,425783,Grounded Into DP,201702367,8,2,12,R,502381,L,FALSE
2017182189,425783,Walk,201702383,9,0,4,R,595014,L,FALSE
2017183083,425783,Walk,201702396,1,1,0,R,593417,L,FALSE
2017183099,425783,Walk,201702396,3,1,0,R,593417,L,FALSE
2017183115,425783,Home Run,201702396,5,1,0,R,593417,L,FALSE
2017183134,425783,Lineout,201702396,7,1,3,R,433586,L,FALSE
2018000491,425783,Grounded Into DP,201800007,2,2,1,R,434378,L,FALSE
2018000513,425783,Flyout,201800007,5,1,3,R,434378,L,FALSE
2018000529,425783,Pop Out,201800007,7,1,3,R,606965,L,FALSE
2018000547,425783,Single,201800007,9,2,4,R,571704,L,FALSE
2018001388,425783,Single,201800018,2,1,0,L,572971,L,FALSE
2018001404,425783,Single,201800018,4,0,0,L,572971,L,FALSE
2018001424,425783,Flyout,201800018,6,2,1,L,572971,L,FALSE
2018001439,425783,Double,201800018,8,1,1,R,444468,L,FALSE
2018002424,425783,Walk,201800031,2,1,3,R,621121,L,FALSE
2018002441,425783,Groundout,201800031,4,2,4,R,621121,L,FALSE
2018002460,425783,Strikeout,201800031,6,3,6,R,501789,L,FALSE
2018002480,425783,Flyout,201800031,8,3,9,R,543521,L,FALSE
2018004748,425783,Single,201800061,1,0,0,R,592811,L,TRUE
2018004763,425783,Walk,201800061,3,0,0,R,592811,L,TRUE
2018004781,425783,Strikeout,201800061,5,1,1,R,592811,L,TRUE
2018004799,425783,Single,201800061,7,2,1,L,488748,L,TRUE
2018004818,425783,Groundout,201800061,9,1,3,R,595014,L,TRUE
2018005741,425783,Groundout,201800074,1,1,0,R,608665,L,TRUE
2018005754,425783,Runner Out,201800074,2,3,0,R,608665,L,TRUE
2018005760,425783,Strikeout,201800074,3,1,0,R,608665,L,TRUE
2018005777,425783,Forceout,201800074,5,1,1,R,608665,L,TRUE
2018005794,425783,Groundout,201800074,7,3,1,L,543056,L,TRUE
2018006641,425783,Hit By Pitch,201800086,1,0,0,L,640455,L,TRUE
2018006659,425783,Groundout,201800086,3,3,1,L,640455,L,TRUE
2018006684,425783,Groundout,201800086,6,1,5,L,640455,L,TRUE
2018006706,425783,Home Run,201800086,9,0,6,R,433589,L,TRUE
2018007573,425783,Groundout,201800098,1,1,0,R,596043,L,TRUE
2018007587,425783,Groundout,201800098,2,3,0,R,596043,L,TRUE
2018007610,425783,Groundout,201800098,5,3,2,R,596043,L,TRUE
2018007628,425783,Strikeout,201800098,7,3,3,L,543056,L,TRUE
2018007645,425783,Home Run,201800098,9,2,3,R,501822,L,TRUE
2018008249,425783,Strikeout,201800106,1,1,0,R,462136,L,FALSE
2018008268,425783,Groundout,201800106,3,3,3,R,462136,L,FALSE
2018008294,425783,Home Run,201800106,6,1,8,R,462136,L,FALSE
2018008307,425783,Double,201800106,7,1,8,L,571901,L,FALSE
2018008322,425783,Grounded Into DP,201800106,9,2,8,R,532077,L,FALSE
2018009442,425783,Groundout,201800121,1,1,0,R,573186,L,FALSE
2018009457,425783,Single,201800121,3,0,0,R,573186,L,FALSE
2018009473,425783,Walk,201800121,5,0,0,R,573186,L,FALSE
2018009486,425783,Pop Out,201800121,6,1,1,R,592130,L,FALSE
2018010492,425783,Double,201800135,1,0,4,L,448802,L,FALSE
2018010505,425783,Strikeout,201800135,2,3,4,L,448802,L,FALSE
2018010527,425783,Groundout,201800135,5,2,5,L,448802,L,FALSE
2018010546,425783,Forceout,201800135,7,1,7,L,571901,L,FALSE
2018010558,425783,Single,201800135,8,2,7,R,493200,L,FALSE
2018010573,425783,Strikeout,201800136,1,1,1,R,572070,L,FALSE
2018010588,425783,Lineout,201800136,3,2,1,R,572070,L,FALSE
2018010607,425783,Walk,201800136,5,0,3,R,572070,L,FALSE
2018010622,425783,Groundout,201800136,6,3,5,R,598287,L,FALSE
2018010642,425783,Groundout,201800136,8,3,8,R,453284,L,FALSE
2018011476,425783,Flyout,201800148,1,1,3,L,572140,L,FALSE
2018011490,425783,Groundout,201800148,2,2,4,L,572140,L,FALSE
2018011513,425783,Strikeout,201800148,4,2,9,L,572140,L,FALSE
2018011531,425783,Groundout,201800148,6,3,10,R,572703,L,FALSE
2018011550,425783,Flyout,201800148,9,1,11,R,622161,L,FALSE
2018012632,425783,Groundout,201800163,1,1,0,R,642545,L,FALSE
2018012652,425783,Walk,201800163,3,0,2,R,642545,L,FALSE
2018012672,425783,Flyout,201800163,5,2,3,R,642545,L,FALSE
2018012690,425783,Strikeout,201800163,7,3,5,L,501625,L,FALSE
2018012708,425783,Single,201800163,9,2,7,R,641871,L,FALSE
2018015345,425783,Flyout,201800198,1,1,0,R,543037,L,TRUE
2018015362,425783,Strikeout,201800198,3,3,1,R,543037,L,TRUE
2018015385,425783,Strikeout,201800198,6,1,2,R,543037,L,TRUE
2018015403,425783,Flyout,201800198,8,2,2,R,501789,L,TRUE
2018016337,425783,Strikeout,201800211,1,1,0,R,450203,L,TRUE
2018016352,425783,Strikeout,201800211,3,2,0,R,450203,L,TRUE
2018016372,425783,Strikeout,201800211,5,2,5,R,450203,L,TRUE
2018016393,425783,Groundout,201800211,8,1,5,R,502748,L,TRUE
2018016410,425783,Groundout,201800211,10,1,5,R,501789,L,TRUE
2018017093,425783,Flyout,201800221,1,1,0,R,434378,L,TRUE
2018017108,425783,Groundout,201800221,3,3,0,R,434378,L,TRUE
2018017126,425783,Strikeout,201800221,6,2,0,R,434378,L,TRUE
2018017146,425783,Pop Out,201800221,9,1,1,R,606965,L,TRUE
2018017160,425783,Flyout,201800221,10,3,1,R,444468,L,TRUE
2018017680,425783,Flyout,201800229,1,1,0,L,605483,L,TRUE
2018017705,425783,Groundout,201800229,3,2,5,L,605483,L,TRUE
2018017729,425783,Strikeout,201800229,6,1,8,L,605483,L,TRUE
2018017745,425783,Single,201800229,8,2,8,R,629496,L,TRUE
2018018929,425783,Walk,201800245,1,0,0,R,630023,L,TRUE
2018018943,425783,Sac Fly,201800245,2,2,0,R,630023,L,TRUE
2018018964,425783,Walk,201800245,5,0,1,R,630023,L,TRUE
2018018976,425783,Home Run,201800245,6,2,1,R,630023,L,TRUE
2018018992,425783,Fielders Choice Out,201800245,8,2,1,R,621056,L,TRUE
2018020049,425783,Lineout,201800258,1,1,0,R,607188,L,TRUE
2018020064,425783,Home Run,201800258,3,1,0,R,607188,L,TRUE
2018020080,425783,Intent Walk,201800258,5,2,0,R,607188,L,TRUE
2018020106,425783,Strikeout,201800258,8,1,4,L,621237,L,TRUE
2018021805,425783,Flyout,201800281,1,1,1,R,433587,L,FALSE
2018021821,425783,Single,201800281,3,2,1,R,433587,L,FALSE
2018021843,425783,Double,201800281,6,0,1,R,433587,L,FALSE
2018021857,425783,Strikeout,201800281,7,3,1,R,543883,L,FALSE
2018022917,425783,Strikeout,201800296,1,1,0,L,572020,L,FALSE
2018022934,425783,Double,201800296,3,0,1,L,572020,L,FALSE
2018022949,425783,Double,201800296,4,1,3,L,572020,L,FALSE
2018022967,425783,Lineout,201800296,6,2,4,R,607473,L,FALSE
2018022988,425783,Groundout,201800296,8,2,9,L,519240,L,FALSE
2018023000,425783,Walk,201800296,9,2,9,R,621242,L,FALSE
2018023980,425783,Groundout,201800310,1,2,0,R,541640,L,FALSE
2018024003,425783,Flyout,201800310,4,1,0,R,541640,L,FALSE
2018024018,425783,Single,201800310,5,2,2,R,541640,L,FALSE
2018024039,425783,Groundout,201800310,7,3,4,L,572021,L,FALSE
2018024642,425783,Strikeout,201800319,1,2,0,R,502239,L,FALSE
2018024662,425783,Strikeout,201800319,3,2,2,R,502239,L,FALSE
2018024679,425783,Groundout,201800319,5,3,3,R,502239,L,FALSE
2018024701,425783,Groundout,201800319,8,3,3,L,488748,L,FALSE
2018025685,425783,Strikeout,201800332,1,2,0,R,592811,L,FALSE
2018025707,425783,Single,201800332,4,0,0,R,592811,L,FALSE
2018025724,425783,Hit By Pitch,201800332,6,1,1,R,592811,L,FALSE
2018025744,425783,Single,201800332,8,1,3,R,595014,L,FALSE
2018026827,425783,Walk,201800347,1,1,0,R,608665,L,FALSE
2018026846,425783,Field Error,201800347,3,1,2,R,608665,L,FALSE
2018026863,425783,Strikeout,201800347,5,2,2,R,608665,L,FALSE
2018026878,425783,Strikeout,201800347,7,1,2,L,488748,L,FALSE
2018029066,425783,Walk,201800376,1,0,0,R,573186,L,TRUE
2018029086,425783,Groundout,201800376,3,1,3,R,573186,L,TRUE
2018029103,425783,Groundout,201800376,5,2,4,R,573186,L,TRUE
2018029119,425783,Lineout,201800376,7,1,4,L,571901,L,TRUE
2018029137,425783,Flyout,201800376,9,3,4,R,446099,L,TRUE
2018030386,425783,Strikeout,201800393,1,2,0,L,448802,L,TRUE
2018030401,425783,Groundout,201800393,3,1,0,L,448802,L,TRUE
2018030413,425783,Field Error,201800393,4,2,0,L,448802,L,TRUE
2018030436,425783,Single,201800393,7,0,2,R,572193,L,TRUE
2018030452,425783,Single,201800393,9,1,3,R,532077,L,TRUE
2018031505,425783,Strikeout,201800408,1,1,0,L,457918,L,TRUE
2018031523,425783,Groundout,201800408,3,2,2,L,457918,L,TRUE
2018031546,425783,Groundout,201800408,6,1,4,L,457918,L,TRUE
2018031568,425783,Groundout,201800408,9,1,7,L,571901,L,TRUE
2018032243,425783,Strikeout,201800418,1,1,0,R,545333,L,TRUE
2018032263,425783,Single,201800418,4,0,0,R,545333,L,TRUE
2018032283,425783,Strikeout,201800418,6,1,2,R,545333,L,TRUE
2018032303,425783,Forceout,201800418,8,1,3,L,621397,L,TRUE
2018032320,425783,Walk,201800418,9,1,7,R,592102,L,TRUE
2018033395,425783,Groundout,201800433,1,2,0,R,605182,L,TRUE
2018033411,425783,Walk,201800433,3,2,0,R,605182,L,TRUE
2018033428,425783,Double,201800433,5,2,0,R,605182,L,TRUE
2018033446,425783,Hit By Pitch,201800433,7,2,0,L,542924,L,TRUE
2018033465,425783,Batter Interference,201800433,9,2,2,R,279571,L,TRUE
2018033485,425783,Walk,201800433,11,2,6,R,580792,L,TRUE
2018034558,425783,Lineout,201800448,1,2,0,R,446372,L,TRUE
2018034582,425783,Single,201800448,3,1,9,R,446372,L,TRUE
2018034606,425783,Lineout,201800448,6,1,10,R,446372,L,TRUE
2018034622,425783,Single,201800448,8,1,10,R,519096,L,TRUE
2018034863,425783,Groundout,201800452,1,2,0,L,456034,L,FALSE
2018034882,425783,Field Error,201800452,3,1,1,L,456034,L,FALSE
2018034898,425783,Strikeout,201800452,4,2,3,L,456034,L,FALSE
2018034915,425783,Single,201800452,6,0,3,R,519393,L,FALSE
2018034934,425783,Single,201800452,8,0,5,R,519393,L,FALSE
2018035727,425783,Grounded Into DP,201800463,1,2,0,R,519144,L,FALSE
2018035747,425783,Strikeout,201800463,4,1,1,R,519144,L,FALSE
2018035764,425783,Walk,201800463,6,2,3,R,519144,L,FALSE
2018035786,425783,Lineout,201800463,9,1,5,L,596074,L,FALSE
2018036885,425783,Strikeout,201800478,1,2,0,L,593958,L,FALSE
2018036904,425783,Strikeout,201800478,3,3,0,L,593958,L,FALSE
2018036921,425783,Strikeout,201800478,5,3,1,L,593958,L,FALSE
2018036945,425783,Double,201800478,8,0,5,R,592390,L,FALSE
2018038015,425783,Strikeout,201800493,1,2,1,L,519242,L,FALSE
2018038033,425783,Strikeout,201800493,3,1,2,L,519242,L,FALSE
2018038049,425783,Flyout,201800493,5,2,2,L,519242,L,FALSE
2018038072,425783,Groundout,201800493,8,1,6,R,598264,L,FALSE
2018039009,425783,Strikeout,201800506,1,2,0,R,605242,L,FALSE
2018039030,425783,Groundout,201800506,3,3,3,R,605242,L,FALSE
2018039055,425783,Flyout,201800506,6,1,5,R,605242,L,FALSE
2018039069,425783,Single,201800506,7,2,6,L,621385,L,FALSE
2018039945,425783,Single,201800518,1,1,3,R,571666,L,FALSE
2018039966,425783,Groundout,201800518,4,2,5,R,571666,L,FALSE
2018039982,425783,Flyout,201800518,6,1,5,R,571666,L,FALSE
2018040000,425783,Double,201800518,8,0,6,R,641729,L,FALSE
2018043498,425783,Strikeout,201800564,1,2,0,R,434378,L,TRUE
2018043519,425783,Flyout,201800564,4,1,0,R,434378,L,TRUE
2018043536,425783,Groundout,201800564,6,3,0,R,434378,L,TRUE
2018043551,425783,Single,201800564,8,1,0,R,543521,L,TRUE
2018044766,425783,Strikeout,201800580,1,2,0,R,450203,L,TRUE
2018044781,425783,Strikeout,201800580,3,3,0,R,450203,L,TRUE
2018044803,425783,Strikeout,201800580,6,2,3,R,450203,L,TRUE
2018044827,425783,Groundout,201800580,9,1,6,R,543521,L,TRUE
2018045904,425783,Single,201800595,1,1,0,L,572971,L,TRUE
2018045923,425783,Strikeout,201800595,3,3,0,L,572971,L,TRUE
2018045947,425783,Strikeout,201800595,6,2,3,L,572971,L,TRUE
2018045967,425783,Single,201800595,8,2,6,R,444468,L,TRUE
2018047574,425783,Grounded Into DP,201800618,1,2,0,R,502190,L,TRUE
2018047588,425783,Groundout,201800618,2,3,1,R,502190,L,TRUE
2018047616,425783,Single,201800618,5,1,6,R,502190,L,TRUE
2018047629,425783,Flyout,201800618,6,3,6,R,656186,L,TRUE
2018047644,425783,Groundout,201800618,8,3,6,L,519240,L,TRUE
2018047665,425783,Lineout,201800618,10,3,8,R,592340,L,TRUE
2018048566,425783,Groundout,201800631,1,2,0,R,548357,L,TRUE
2018048585,425783,Flyout,201800631,4,2,0,R,548357,L,TRUE
2018048601,425783,Strikeout,201800631,6,3,0,R,548357,L,TRUE
2018048617,425783,Pop Out,201800631,8,3,0,R,543883,L,TRUE
2018048631,425783,Single,201800631,9,2,0,R,656186,L,TRUE
2018049351,425783,Groundout,201800641,1,2,0,R,448306,L,TRUE
2018049367,425783,Single,201800641,3,1,0,R,448306,L,TRUE
2018049384,425783,Strikeout,201800641,5,3,0,R,448306,L,TRUE
2018049404,425783,Single,201800641,8,1,0,L,501593,L,TRUE
2018050396,425783,Walk,201800655,1,0,0,R,608334,L,TRUE
2018050412,425783,Walk,201800655,2,1,2,R,608334,L,TRUE
2018050428,425783,Home Run,201800655,3,2,3,R,458690,L,TRUE
2018050451,425783,Flyout,201800655,6,2,5,R,458690,L,TRUE
2018050470,425783,Single,201800655,9,0,5,R,465657,L,TRUE
2018051684,425783,Walk,201800672,1,1,0,R,608337,L,TRUE
2018051700,425783,Walk,201800672,3,1,0,R,608337,L,TRUE
2018051720,425783,Groundout,201800672,5,1,4,R,608337,L,TRUE
2018051739,425783,Strikeout,201800672,7,2,4,R,541652,L,TRUE
2018052817,425783,Single,201800687,1,1,0,R,625643,L,TRUE
2018052833,425783,Groundout,201800687,3,2,1,R,625643,L,TRUE
2018052856,425783,Groundout,201800687,6,2,3,R,625643,L,TRUE
2018052872,425783,Strikeout,201800687,8,3,3,R,625643,L,TRUE
2018053354,425783,Walk,201800695,1,1,0,R,547888,L,FALSE
2018053373,425783,Groundout,201800695,3,2,3,R,547888,L,FALSE
2018053393,425783,Single,201800695,5,0,5,R,547888,L,FALSE
2018053412,425783,Flyout,201800695,7,2,8,R,643338,L,FALSE
2018054226,425783,Groundout,201800707,1,1,0,R,593334,L,FALSE
2018054238,425783,Walk,201800707,2,1,0,R,593334,L,FALSE
2018054256,425783,Groundout,201800707,4,2,1,R,593334,L,FALSE
2018054273,425783,Walk,201800707,6,1,1,L,592741,L,FALSE
2018054293,425783,Flyout,201800707,8,2,4,R,606149,L,FALSE
2018055333,425783,Walk,201800722,1,1,3,L,282332,L,FALSE
2018055355,425783,Single,201800722,4,0,4,L,282332,L,FALSE
2018055373,425783,Single,201800722,5,1,10,L,282332,L,FALSE
2018055386,425783,Walk,201800722,6,1,10,R,502085,L,FALSE
2018055402,425783,Strikeout,201800722,8,1,10,R,476454,L,FALSE
2018056030,425783,Walk,201800731,1,1,0,L,518633,L,FALSE
2018056050,425783,Lineout,201800731,4,1,2,L,518633,L,FALSE
2018056076,425783,Single,201800731,7,0,6,L,518633,L,FALSE
2018056094,425783,Strikeout,201800731,9,1,8,L,657612,L,FALSE
2018056836,425783,Home Run,201800742,1,1,2,L,607215,L,FALSE
